Date,Open,High,Low,Close,Adj Close,Volume,Tesla Trend,Musk Trend,GM Trend,EV Trend,Coronavirus Trend,Month,Day of the Month,Day of the Week,Day of the Year,Year
2019-05-13,46.402,46.493999,44.900002,45.402,45.402,54174000.0,40.18,6.71,53.76,36.96,0.0,5,13,0,133,2019
2019-05-14,45.860001,46.900002,45.599998,46.462002,46.462002,36262000.0,37.73,6.71,52.48,43.12,0.0,5,14,1,134,2019
2019-05-15,45.863998,46.487999,45.049999,46.389999,46.389999,36480000.0,38.71,6.16,63.36,22.44,0.0,5,15,2,135,2019
2019-05-16,45.897999,46.200001,45.299999,45.666,45.666,37416500.0,37.24,6.38,55.04,31.68,0.0,5,16,3,136,2019
2019-05-17,44.391998,44.448002,41.784,42.206001,42.206001,88933500.0,41.65,7.59,51.2,25.08,0.0,5,17,4,137,2019
2019-05-20,40.560001,41.200001,39.049999,41.071999,41.071999,102631000.0,41.16,7.04,54.4,25.96,0.0,5,20,0,140,2019
2019-05-21,39.551998,41.48,39.208,41.015999,41.015999,90019500.0,45.57,7.04,54.4,38.28,0.0,5,21,1,141,2019
2019-05-22,39.82,40.787998,38.355999,38.546001,38.546001,93426000.0,48.02,7.26,52.48,39.6,0.0,5,22,2,142,2019
2019-05-23,38.868,39.894001,37.243999,39.098,39.098,132735500.0,49.0,6.6,50.56,27.28,0.0,5,23,3,143,2019
2019-05-24,39.966,39.995998,37.75,38.125999,38.125999,70683000.0,42.63,6.71,51.2,33.88,0.0,5,24,4,144,2019
2019-05-28,38.240002,39.0,37.57,37.740002,37.740002,51564500.0,41.65,5.72,57.6,31.68,0.0,5,28,1,148,2019
2019-05-29,37.419998,38.478001,37.007999,37.972,37.972,59843000.0,42.14,5.72,64.0,30.36,0.0,5,29,2,149,2019
2019-05-30,37.75,38.452,37.403999,37.644001,37.644001,39632500.0,38.22,5.72,59.52,32.56,0.0,5,30,3,150,2019
2019-05-31,37.02,37.984001,36.82,37.032001,37.032001,52033500.0,39.2,4.95,62.08,23.76,0.0,5,31,4,151,2019
2019-06-03,37.102001,37.335999,35.397999,35.793999,35.793999,65322000.0,43.71,6.3,60.76,36.54,0.0,6,3,0,154,2019
2019-06-04,36.220001,38.796001,35.922001,38.720001,38.720001,69037500.0,47.0,6.029999999999999,57.66,27.3,0.0,6,4,1,155,2019
2019-06-05,39.736,40.256001,38.369999,39.318001,39.318001,67554000.0,41.36,7.83,58.9,35.7,0.0,6,5,2,156,2019
2019-06-06,40.888,42.200001,40.360001,41.189999,41.189999,101211000.0,39.95,5.85,57.66,24.36,0.0,6,6,3,157,2019
2019-06-07,41.0,42.167999,40.700001,40.900002,40.900002,80017500.0,42.77,4.859999999999999,58.28,36.96,0.0,6,7,4,158,2019
2019-06-10,42.049999,43.388,41.801998,42.576,42.576,52925000.0,39.48,5.4,55.18,40.32,0.0,6,10,0,161,2019
2019-06-11,43.827999,44.18,42.700001,43.419998,43.419998,58267500.0,38.07,5.13,58.28,34.02,0.0,6,11,1,162,2019
2019-06-12,44.59,44.675999,41.799999,41.852001,41.852001,75987500.0,39.95,5.22,55.18,32.34,0.0,6,12,2,163,2019
2019-06-13,42.076,42.98,41.501999,42.782001,42.782001,40841500.0,37.6,5.67,58.9,23.52,0.0,6,13,3,164,2019
2019-06-14,42.25,43.330002,42.080002,42.984001,42.984001,37167000.0,34.78,6.029999999999999,62.0,15.54,0.0,6,14,4,165,2019
2019-06-17,43.096001,45.400002,42.854,45.006001,45.006001,61584000.0,37.13,8.19,57.66,34.86,0.0,6,17,0,168,2019
2019-06-18,45.743999,46.948002,44.512001,44.948002,44.948002,63579000.0,37.13,8.91,56.42,33.6,0.0,6,18,1,169,2019
2019-06-19,45.021999,45.554001,44.212002,45.285999,45.285999,32875500.0,37.6,6.39,53.94,36.96,0.0,6,19,2,170,2019
2019-06-20,44.599998,45.380001,43.27,43.924,43.924,59317500.0,36.66,5.04,57.66,26.88,0.0,6,20,3,171,2019
2019-06-21,43.243999,44.436001,43.099998,44.372002,44.372002,41010500.0,34.78,5.31,57.66,42.0,0.0,6,21,4,172,2019
2019-06-24,44.647999,45.172001,44.203999,44.728001,44.728001,28754000.0,35.25,5.58,56.42,36.96,0.0,6,24,0,175,2019
2019-06-25,44.877998,45.068001,43.897999,43.952,43.952,30910500.0,36.66,6.12,57.04,41.58,0.0,6,25,1,176,2019
2019-06-26,44.062,45.445999,43.619999,43.854,43.854,42536000.0,35.25,5.13,59.52,20.16,0.0,6,26,2,177,2019
2019-06-27,43.889999,44.580002,43.470001,44.568001,44.568001,31698500.0,34.309999999999995,4.77,57.66,20.58,0.0,6,27,3,178,2019
2019-06-28,44.198002,45.034,44.16,44.692001,44.692001,34257000.0,38.54,9.0,60.14,26.88,0.0,6,28,4,179,2019
2019-07-01,46.042,46.619999,45.256001,45.433998,45.433998,41067000.0,33.58,3.24,59.4,36.0,0.0,7,1,0,182,2019
2019-07-02,45.778,45.830002,44.444,44.91,44.91,46295000.0,38.18,2.88,54.6,22.32,0.0,7,2,1,183,2019
2019-07-03,47.877998,48.313999,46.902,46.98,46.98,71005500.0,41.86,3.24,52.8,24.84,0.0,7,3,2,184,2019
2019-07-05,46.914001,47.09,46.16,46.619999,46.619999,35328500.0,35.88,2.97,48.6,18.0,0.0,7,5,4,186,2019
2019-07-08,46.248001,46.450001,45.731998,46.068001,46.068001,29402500.0,31.74,3.15,55.2,26.28,0.0,7,8,0,189,2019
2019-07-09,45.793999,46.200001,45.456001,46.012001,46.012001,30954000.0,32.2,3.15,53.4,20.16,0.0,7,9,1,190,2019
2019-07-10,46.830002,47.787998,46.627998,47.784,47.784,45728500.0,36.34,3.69,53.4,27.72,0.0,7,10,2,191,2019
2019-07-11,47.627998,48.299999,47.16,47.720001,47.720001,37572000.0,32.2,3.15,52.2,28.08,0.0,7,11,3,192,2019
2019-07-12,47.950001,49.076,47.942001,49.015999,49.015999,46002500.0,34.04,3.42,57.6,15.48,0.0,7,12,4,193,2019
2019-07-15,49.599998,50.883999,48.972,50.700001,50.700001,55000500.0,33.120000000000005,4.859999999999999,60.0,14.4,0.0,7,15,0,196,2019
2019-07-16,49.860001,50.706001,49.585999,50.476002,50.476002,40745000.0,35.42,4.32,55.8,24.48,0.0,7,16,1,197,2019
2019-07-17,51.133999,51.661999,50.669998,50.972,50.972,48823500.0,36.8,9.0,55.8,25.92,0.0,7,17,2,198,2019
2019-07-18,51.009998,51.150002,50.377998,50.708,50.708,23793000.0,32.660000000000004,7.92,52.2,15.12,0.0,7,18,3,199,2019
2019-07-19,51.138,51.992001,50.924,51.636002,51.636002,35242000.0,35.42,6.66,55.2,23.76,0.0,7,19,4,200,2019
2019-07-22,51.75,52.43,50.838001,51.136002,51.136002,34212000.0,34.5,5.22,54.0,19.44,0.0,7,22,0,203,2019
2019-07-23,51.341999,52.096001,50.900002,52.034,52.034,25115500.0,34.5,4.68,50.4,22.32,0.0,7,23,1,204,2019
2019-07-24,51.834,53.214001,51.632,52.976002,52.976002,55364000.0,45.54,4.59,53.4,21.6,0.0,7,24,2,205,2019
2019-07-25,46.700001,46.900002,45.110001,45.764,45.764,112091500.0,46.0,4.5,54.0,20.52,0.0,7,25,3,206,2019
2019-07-26,45.383999,46.051998,44.450001,45.608002,45.608002,50138500.0,39.56,4.5,51.6,14.4,0.0,7,26,4,207,2019
2019-07-29,45.417999,47.188,45.206001,47.153999,47.153999,46366500.0,35.42,3.06,55.8,19.44,0.0,7,29,0,210,2019
2019-07-30,46.580002,48.672001,46.436001,48.452,48.452,40545000.0,33.58,3.51,55.8,21.24,0.0,7,30,1,211,2019
2019-07-31,48.599998,49.335999,47.330002,48.321999,48.321999,45891000.0,33.58,3.51,55.8,19.8,0.0,7,31,2,212,2019
2019-08-01,48.529999,48.902,46.354,46.77,46.77,41297500.0,34.85,4.83,56.05,30.4,0.0,8,1,3,213,2019
2019-08-02,46.27,47.254002,45.846001,46.868,46.868,30682500.0,35.26,4.550000000000001,54.28,27.6,0.0,8,2,4,214,2019
2019-08-05,45.919998,46.273998,45.155998,45.664001,45.664001,35141500.0,33.62,4.550000000000001,53.1,33.2,0.0,8,5,0,217,2019
2019-08-06,46.375999,46.5,45.150002,46.150002,46.150002,27821000.0,36.08,4.83,52.51,33.2,0.0,8,6,1,218,2019
2019-08-07,45.299999,46.714001,45.16,46.683998,46.683998,23882500.0,36.9,5.180000000000001,53.69,30.4,0.0,8,7,2,219,2019
2019-08-08,46.889999,47.959999,46.529999,47.66,47.66,26371500.0,36.49,4.550000000000001,54.28,30.0,0.0,8,8,3,220,2019
2019-08-09,47.209999,47.792,46.762001,47.001999,47.001999,19491000.0,36.9,4.340000000000001,56.05,32.4,0.0,8,9,4,221,2019
2019-08-12,46.598,47.153999,45.75,45.801998,45.801998,23319500.0,36.9,5.880000000000001,51.92,38.8,0.0,8,12,0,224,2019
2019-08-13,45.762001,47.200001,45.509998,47.0,47.0,24240500.0,34.03,5.250000000000001,57.82,30.4,0.0,8,13,1,225,2019
2019-08-14,46.242001,46.299999,43.338001,43.924,43.924,47813000.0,36.08,4.48,56.64,39.6,0.0,8,14,2,226,2019
2019-08-15,44.172001,44.312,42.310001,43.127998,43.127998,40798000.0,34.03,4.550000000000001,58.41,40.0,0.0,8,15,3,227,2019
2019-08-16,43.332001,44.448002,43.203999,43.987999,43.987999,25492500.0,34.44,5.180000000000001,54.87,28.0,0.0,8,16,4,228,2019
2019-08-19,44.841999,45.566002,44.34,45.366001,45.366001,26548000.0,37.72,5.74,53.69,35.2,0.0,8,19,0,231,2019
2019-08-20,45.523998,45.818001,44.908001,45.172001,45.172001,20626000.0,35.26,6.23,53.69,34.4,0.0,8,20,1,232,2019
2019-08-21,44.402,44.644001,43.52,44.166,44.166,38971500.0,37.31,5.390000000000001,56.64,24.4,0.0,8,21,2,233,2019
2019-08-22,44.560001,45.080002,43.644001,44.43,44.43,32795000.0,37.72,5.040000000000001,57.82,26.4,0.0,8,22,3,234,2019
2019-08-23,43.993999,44.234001,42.200001,42.279999,42.279999,42693000.0,36.9,5.180000000000001,55.46,38.0,0.0,8,23,4,235,2019
2019-08-26,42.720001,43.004002,42.307999,43.0,43.0,25259500.0,33.62,5.040000000000001,59.0,28.8,0.0,8,26,0,238,2019
2019-08-27,43.147999,43.759998,42.405998,42.816002,42.816002,27081000.0,31.98,5.390000000000001,53.69,29.6,0.0,8,27,1,239,2019
2019-08-28,42.737999,43.450001,42.462002,43.118,43.118,16127500.0,34.44,4.340000000000001,54.87,32.0,0.0,8,28,2,240,2019
2019-08-29,43.799999,44.68,43.599998,44.341999,44.341999,25897500.0,33.21,6.0200000000000005,53.1,34.800000000000004,0.0,8,29,3,241,2019
2019-08-30,45.830002,46.487999,44.841999,45.122002,45.122002,46603000.0,36.08,5.670000000000001,55.46,38.0,0.0,8,30,4,242,2019
2019-09-03,44.816002,45.790001,44.632,45.001999,45.001999,26770500.0,30.66,4.16,31.68,35.04,0.0,9,3,1,246,2019
2019-09-04,45.377998,45.692001,43.841999,44.136002,44.136002,28805000.0,31.92,3.92,32.56,37.44,0.0,9,4,2,247,2019
2019-09-05,44.5,45.959999,44.169998,45.916,45.916,36976500.0,31.92,3.76,33.44,35.52,0.0,9,5,3,248,2019
2019-09-06,45.439999,45.928001,45.034,45.490002,45.490002,20947000.0,30.66,4.08,34.32,38.4,0.0,9,6,4,249,2019
2019-09-09,46.0,46.751999,45.846001,46.358002,46.358002,24013500.0,32.34,3.76,33.44,24.96,0.0,9,9,0,252,2019
2019-09-10,46.16,47.108002,45.787998,47.108002,47.108002,24418500.0,33.18,4.16,35.2,34.56,0.0,9,10,1,253,2019
2019-09-11,47.476002,49.633999,47.200001,49.419998,49.419998,50214000.0,32.76,3.6,40.48,41.76,0.0,9,11,2,254,2019
2019-09-12,49.540001,50.700001,48.880001,49.174,49.174,42906000.0,31.92,4.24,40.48,24.96,0.0,9,12,3,255,2019
2019-09-13,49.391998,49.689999,48.973999,49.040001,49.040001,26565500.0,32.76,4.0,36.08,31.68,0.0,9,13,4,256,2019
2019-09-16,49.200001,49.486,48.234001,48.562,48.562,23640500.0,31.5,3.36,88.0,48.0,0.0,9,16,0,259,2019
2019-09-17,48.493999,49.119999,48.074001,48.958,48.958,19327000.0,33.18,4.4,74.8,33.12,0.0,9,17,1,260,2019
2019-09-18,49.0,49.633999,48.473999,48.698002,48.698002,20851000.0,34.86,4.48,69.52,35.04,0.0,9,18,2,261,2019
2019-09-19,49.200001,49.588001,48.967999,49.32,49.32,23979000.0,34.02,4.24,65.12,31.2,0.0,9,19,3,262,2019
2019-09-20,49.298,49.389999,47.632,48.124001,48.124001,31765000.0,31.92,4.0,59.84,35.04,0.0,9,20,4,263,2019
2019-09-23,48.0,49.035999,47.844002,48.245998,48.245998,21701000.0,33.6,4.0,58.96,37.92,0.0,9,23,0,266,2019
2019-09-24,48.304001,48.397999,44.521999,44.641998,44.641998,64457500.0,33.6,4.08,56.32,40.8,0.0,9,24,1,267,2019
2019-09-25,44.911999,45.796001,43.672001,45.740002,45.740002,47135500.0,32.76,3.92,55.44,40.32,0.0,9,25,2,268,2019
2019-09-26,46.132,48.661999,45.48,48.512001,48.512001,59422500.0,35.7,4.32,61.6,40.8,0.0,9,26,3,269,2019
2019-09-27,48.439999,49.742001,47.745998,48.425999,48.425999,55582000.0,39.06,3.52,54.56,36.0,0.0,9,27,4,270,2019
2019-09-30,48.599998,48.796001,47.222,48.174,48.174,29399000.0,36.54,6.96,60.72,40.32,0.0,9,30,0,273,2019
2019-10-01,48.299999,49.189999,47.826,48.938,48.938,30813000.0,30.36,2.8000000000000003,77.0,41.4,0.0,10,1,1,274,2019
2019-10-02,48.658001,48.93,47.886002,48.625999,48.625999,28157000.0,31.24,2.9000000000000004,70.0,38.64,0.0,10,2,2,275,2019
2019-10-03,46.372002,46.896,44.855999,46.605999,46.605999,75422500.0,31.24,2.6,74.0,23.46,0.0,10,3,3,276,2019
2019-10-04,46.321999,46.956001,45.613998,46.285999,46.285999,39975000.0,29.48,2.2,69.0,31.74,0.0,10,4,4,277,2019
2019-10-07,45.959999,47.712002,45.709999,47.543999,47.543999,40321000.0,28.16,2.1,82.0,33.58,0.0,10,7,0,280,2019
2019-10-08,47.174,48.787998,46.900002,48.009998,48.009998,43391000.0,28.16,2.6,82.0,33.58,0.0,10,8,1,281,2019
2019-10-09,48.264,49.459999,48.130001,48.905998,48.905998,34472000.0,29.48,2.6,78.0,46.0,0.0,10,9,2,282,2019
2019-10-10,49.056,49.855999,48.316002,48.948002,48.948002,31416500.0,29.48,2.4000000000000004,76.0,24.84,0.0,10,10,3,283,2019
2019-10-11,49.43,50.216,49.362,49.577999,49.577999,42377000.0,30.36,2.1,78.0,31.74,0.0,10,11,4,284,2019
2019-10-14,49.580002,51.709999,49.425999,51.391998,51.391998,51025000.0,30.36,10.0,85.0,35.88,0.0,10,14,0,287,2019
2019-10-15,51.540001,52.0,50.824001,51.577999,51.577999,32164000.0,28.6,4.5,85.0,23.0,0.0,10,15,1,288,2019
2019-10-16,51.478001,52.419998,51.383999,51.950001,51.950001,33420500.0,28.6,2.8000000000000003,98.0,28.06,0.0,10,16,2,289,2019
2019-10-17,52.5,52.956001,52.034,52.394001,52.394001,23846500.0,29.92,2.5,100.0,34.96,0.0,10,17,3,290,2019
2019-10-18,52.139999,52.560001,51.02,51.389999,51.389999,28749000.0,29.48,2.5,77.0,33.120000000000005,0.0,10,18,4,291,2019
2019-10-21,51.666,51.900002,50.035999,50.700001,50.700001,25101500.0,28.6,2.0,69.0,31.74,0.0,10,21,0,294,2019
2019-10-22,50.863998,51.666,50.169998,51.116001,51.116001,23004000.0,28.6,1.9,69.0,30.360000000000003,0.0,10,22,1,295,2019
2019-10-23,50.900002,51.228001,50.27,50.936001,50.936001,26305500.0,36.52,2.2,72.0,37.72,0.0,10,23,2,296,2019
2019-10-24,59.674,60.986,57.84,59.936001,59.936001,148604500.0,44.0,2.7,77.0,28.98,0.0,10,24,3,297,2019
2019-10-25,59.543999,66.0,59.222,65.625999,65.625999,150030500.0,37.4,2.2,98.0,35.88,0.0,10,25,4,298,2019
2019-10-28,65.508003,68.167999,64.519997,65.542,65.542,94351500.0,33.44,2.3000000000000003,53.0,34.96,0.0,10,28,0,301,2019
2019-10-29,63.998001,64.860001,62.950001,63.243999,63.243999,63421500.0,29.92,2.7,51.0,38.64,0.0,10,29,1,302,2019
2019-10-30,62.599998,63.757999,61.993999,63.001999,63.001999,48209000.0,28.6,6.0,46.0,34.04,0.0,10,30,2,303,2019
2019-10-31,62.619999,63.799999,62.599998,62.984001,62.984001,25335000.0,25.96,4.1000000000000005,44.0,23.0,0.0,10,31,3,304,2019
2019-11-01,63.264,63.296001,61.959999,62.661999,62.661999,31919500.0,6.0,2.88,56.99999999999999,21.12,0.0,11,1,4,305,2019
2019-11-04,62.959999,64.388,61.852001,63.493999,63.493999,43935000.0,6.0,2.56,50.73,21.56,0.0,11,4,0,308,2019
2019-11-05,63.924,64.702003,63.223999,63.444,63.444,34717000.0,6.0,2.4,47.31,23.76,0.0,11,5,1,309,2019
2019-11-06,63.599998,65.344002,62.900002,65.316002,65.316002,39704500.0,6.0,2.4,49.02,25.08,0.0,11,6,2,310,2019
2019-11-07,65.828003,68.300003,65.603996,67.108002,67.108002,72336500.0,6.0,2.24,47.88,29.04,0.0,11,7,3,311,2019
2019-11-08,66.900002,67.491997,66.5,67.428001,67.428001,30346000.0,7.0,2.24,51.87,21.56,0.0,11,8,4,312,2019
2019-11-11,68.790001,69.837997,68.400002,69.017998,69.017998,49933500.0,6.0,1.92,45.6,17.6,0.0,11,11,0,315,2019
2019-11-12,69.379997,70.073997,68.807999,69.986,69.986,36797000.0,6.0,2.24,49.02,21.56,0.0,11,12,1,316,2019
2019-11-13,71.0,71.265999,69.036003,69.222,69.222,42100500.0,7.0,2.24,49.59,30.8,0.0,11,13,2,317,2019
2019-11-14,69.222,70.767998,68.582001,69.870003,69.870003,32324500.0,6.0,2.24,47.31,29.48,0.0,11,14,3,318,2019
2019-11-15,70.127998,70.559998,69.671997,70.433998,70.433998,24045000.0,6.0,1.92,46.74,29.04,0.0,11,15,4,319,2019
2019-11-18,70.584,70.629997,69.220001,69.998001,69.998001,22002000.0,7.0,2.4,48.45,44.0,0.0,11,18,0,322,2019
2019-11-19,70.349998,71.998001,69.559998,71.903999,71.903999,38624000.0,7.0,2.24,50.73,34.32,0.0,11,19,1,323,2019
2019-11-20,72.0,72.239998,69.914001,70.444,70.444,33625500.0,8.0,2.4,50.73,21.56,0.0,11,20,2,324,2019
2019-11-21,70.902,72.167999,70.800003,70.966003,70.966003,30550000.0,11.0,3.04,49.02,31.68,0.0,11,21,3,325,2019
2019-11-22,68.031998,68.199997,66.0,66.608002,66.608002,84353000.0,100.0,14.56,50.16,38.28,0.0,11,22,4,326,2019
2019-11-25,68.863998,68.914001,66.891998,67.267998,67.267998,61697500.0,34.0,11.68,47.31,35.64,0.0,11,25,0,329,2019
2019-11-26,67.054001,67.099998,65.419998,65.783997,65.783997,39737000.0,27.0,8.8,49.02,24.64,0.0,11,26,1,330,2019
2019-11-27,66.223999,66.786003,65.713997,66.258003,66.258003,27778000.0,23.0,6.72,47.88,25.96,0.0,11,27,2,331,2019
2019-11-29,66.222,66.251999,65.5,65.987999,65.987999,12328000.0,16.0,4.64,36.48,14.52,0.0,11,29,4,333,2019
2019-12-02,65.879997,67.276001,65.737999,66.973999,66.973999,30372500.0,47.85,8.28,53.0,28.14,0.0,12,2,0,336,2019
2019-12-03,66.524002,67.582001,66.438004,67.239998,67.239998,32868500.0,45.650000000000006,9.0,50.88,30.66,0.0,12,3,1,337,2019
2019-12-04,67.550003,67.571999,66.57,66.606003,66.606003,27665000.0,44.0,9.6,51.41,30.24,0.0,12,4,2,338,2019
2019-12-05,66.566002,66.884003,65.449997,66.073997,66.073997,18623000.0,44.55,10.8,51.940000000000005,36.96,0.0,12,5,3,339,2019
2019-12-06,67.0,67.772003,66.954002,67.178001,67.178001,38062000.0,42.900000000000006,10.56,53.0,26.46,0.0,12,6,4,340,2019
2019-12-09,67.318001,68.889999,67.015999,67.905998,67.905998,45115500.0,39.6,8.64,47.17,30.66,0.0,12,9,0,343,2019
2019-12-10,67.991997,70.146004,67.862,69.767998,69.767998,44141500.0,41.25,8.64,46.11,26.04,0.0,12,10,1,344,2019
2019-12-11,70.375999,71.438004,70.218002,70.540001,70.540001,34489000.0,38.5,8.879999999999999,48.760000000000005,42.0,0.0,12,11,2,345,2019
2019-12-12,70.984001,72.547997,70.646004,71.935997,71.935997,38819500.0,38.5,7.319999999999999,47.17,32.34,0.0,12,12,3,346,2019
2019-12-13,72.209999,73.042,70.928001,71.678001,71.678001,32854500.0,40.150000000000006,8.76,51.41,24.78,0.0,12,13,4,347,2019
2019-12-16,72.510002,76.722,72.5,76.300003,76.300003,90871000.0,40.150000000000006,5.4,47.17,33.18,0.0,12,16,0,350,2019
2019-12-17,75.797997,77.099998,75.18,75.797997,75.797997,42484000.0,38.5,6.0,48.23,27.72,0.0,12,17,1,351,2019
2019-12-18,76.125999,79.043999,76.115997,78.629997,78.629997,70605000.0,39.05,5.64,46.11,31.08,0.0,12,18,2,352,2019
2019-12-19,79.463997,81.370003,79.300003,80.807999,80.807999,90535500.0,42.900000000000006,5.52,48.760000000000005,28.14,0.0,12,19,3,353,2019
2019-12-20,82.057999,82.599998,80.038002,81.117996,81.117996,73763500.0,40.7,5.76,48.23,25.62,0.0,12,20,4,354,2019
2019-12-23,82.356003,84.402,82.0,83.844002,83.844002,66598000.0,51.7,8.16,45.05,25.62,0.0,12,23,0,357,2019
2019-12-24,83.671997,85.094002,82.538002,85.050003,85.050003,40273500.0,51.150000000000006,6.0,37.1,27.3,0.0,12,24,1,358,2019
2019-12-26,85.582001,86.695999,85.269997,86.188004,86.188004,53169500.0,47.85,5.279999999999999,48.760000000000005,28.14,0.0,12,26,3,360,2019
2019-12-27,87.0,87.061996,85.222,86.075996,86.075996,49728500.0,46.2,5.279999999999999,52.470000000000006,28.14,0.0,12,27,4,361,2019
2019-12-30,85.758003,85.800003,81.851997,82.940002,82.940002,62932000.0,42.900000000000006,7.439999999999999,51.41,33.6,0.0,12,30,0,364,2019
2019-12-31,81.0,84.258003,80.416,83.666,83.666,51428500.0,43.45,6.24,47.17,26.46,0.0,12,31,1,365,2019
2020-01-02,84.900002,86.139999,84.342003,86.052002,86.052002,47660500.0,32.940000000000005,2.85,50.46,30.36,0.0,1,2,3,2,2020
2020-01-03,88.099998,90.800003,87.384003,88.601997,88.601997,88892500.0,33.480000000000004,2.4,52.2,44.0,0.0,1,3,4,3,2020
2020-01-06,88.094002,90.311996,88.0,90.307999,90.307999,50665000.0,28.08,2.55,49.3,39.6,0.0,1,6,0,6,2020
2020-01-07,92.279999,94.325996,90.671997,93.811996,93.811996,89410500.0,32.940000000000005,3.6,51.04,34.32,0.0,1,7,1,7,2020
2020-01-08,94.739998,99.697998,93.646004,98.428001,98.428001,155721500.0,35.1,5.1,50.46,29.48,0.0,1,8,2,8,2020
2020-01-09,99.419998,99.760002,94.573997,96.267998,96.267998,142202000.0,34.02,15.0,52.2,44.0,0.0,1,9,3,9,2020
2020-01-10,96.358002,96.987999,94.739998,95.629997,95.629997,64797500.0,30.78,9.9,51.62,34.76,0.0,1,10,4,10,2020
2020-01-13,98.699997,105.125999,98.400002,104.972,104.972,132588000.0,32.940000000000005,3.75,57.99999999999999,33.0,0.0,1,13,0,13,2020
2020-01-14,108.851997,109.482002,104.980003,107.584,107.584,144981000.0,34.56,3.45,53.36,36.08,0.0,1,14,1,14,2020
2020-01-15,105.952003,107.568001,103.358002,103.699997,103.699997,86844000.0,33.480000000000004,3.6,53.94,40.04,0.0,1,15,2,15,2020
2020-01-16,98.75,102.891998,98.433998,102.697998,102.697998,108683500.0,32.400000000000006,3.0,52.78,29.04,0.0,1,16,3,16,2020
2020-01-17,101.522003,103.134003,100.632004,102.099998,102.099998,68145500.0,30.24,3.3,48.13999999999999,23.76,0.05,1,17,4,17,2020
2020-01-21,106.050003,109.716003,105.681999,109.440002,109.440002,89017500.0,32.400000000000006,3.15,49.88,29.04,1.2000000000000002,1,21,1,21,2020
2020-01-22,114.377998,118.900002,111.82,113.912003,113.912003,156845000.0,36.72,3.9,53.36,35.2,1.4,1,22,2,22,2020
2020-01-23,112.849998,116.400002,111.120003,114.440002,114.440002,98255000.0,34.02,3.6,50.46,38.72,1.65,1,23,3,23,2020
2020-01-24,114.125999,114.772003,110.851997,112.963997,112.963997,71768000.0,32.400000000000006,3.6,51.62,33.88,3.4000000000000004,1,24,4,24,2020
2020-01-27,108.398003,112.888,107.856003,111.603996,111.603996,68040500.0,28.62,2.85,49.88,28.6,4.7,1,27,0,27,2020
2020-01-28,113.697998,115.362,111.615997,113.379997,113.379997,58942500.0,29.160000000000004,2.55,53.94,37.4,5.0,1,28,1,28,2020
2020-01-29,115.138,117.959999,113.486,116.197998,116.197998,89007500.0,39.96,3.15,52.2,40.48,4.800000000000001,1,29,2,29,2020
2020-01-30,126.484001,130.175995,123.599998,128.162003,128.162003,145028500.0,54.0,3.6,51.62,28.6,4.95,1,30,3,30,2020
2020-01-31,128.0,130.600006,126.503998,130.113998,130.113998,78596500.0,37.8,6.15,54.52,32.56,4.9,1,31,4,31,2020
2020-02-03,134.738007,157.227997,134.703995,156.0,156.0,235325000.0,33.809999999999995,8.4,50.63,52.0,4.08,2,3,0,34,2020
2020-02-04,176.591995,193.798004,166.776001,177.412003,177.412003,304694000.0,69.0,14.000000000000002,53.07,45.760000000000005,3.48,2,4,1,35,2020
2020-02-05,164.651993,169.195999,140.822006,146.940002,146.940002,242119000.0,62.1,11.48,61.0,28.6,3.36,2,5,2,36,2020
2020-02-06,139.983994,159.166,137.399994,149.792007,149.792007,199404000.0,40.71,9.24,51.24,32.24,3.6,2,6,3,37,2020
2020-02-07,146.110001,153.949997,146.0,149.613998,149.613998,85317500.0,28.29,8.260000000000002,47.58,35.88,3.72,2,7,4,38,2020
2020-02-10,160.0,163.998001,150.479996,154.255997,154.255997,123446000.0,24.84,8.260000000000002,46.97,29.12,3.12,2,10,0,41,2020
2020-02-11,153.757996,156.701996,151.600006,154.876007,154.876007,58487500.0,24.15,7.140000000000001,52.46,29.64,3.12,2,11,1,42,2020
2020-02-12,155.574005,157.949997,152.673996,153.457993,153.457993,60112500.0,22.77,7.140000000000001,48.19,31.200000000000003,2.64,2,12,2,43,2020
